run_id,qubits,workload,family,strategy,marked_states,zfp_mode,zfp_precision,chunk_states,cache_slots,nthreads,exit_code,time_sec,max_memory_mb,measured_state,stdout_path,stderr_path,profile_path,command,accuracy_kind,bitwise_equal,max_abs_amplitude_error,max_abs_component_error,rel_l2,rmse_amplitude,max_abs_probability_error,total_probability_diff,worst_state
q24_grover_lazy_single_7n8_dense,24,grover_lazy_single_7n8,grover_lazy,dense,14680064,,,,,,0,0.000000,39.891000,14680064,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q24_grover_lazy_single_7n8_dense.stdout.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q24_grover_lazy_single_7n8_dense.stderr.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/profiles/q24_grover_lazy_single_7n8_dense.csv,/home/buendiagon/buendiagon/Universidad/QSTest/build/release/bin/groverLazy 24 14680064 --strategy dense,reference,true,0,0,0,0,0,0,0
q24_grover_lazy_single_7n8_blosc,24,grover_lazy_single_7n8,grover_lazy,blosc,14680064,,,32768,8,4,0,1.000000,12.258000,14680064,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q24_grover_lazy_single_7n8_blosc.stdout.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q24_grover_lazy_single_7n8_blosc.stderr.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/profiles/q24_grover_lazy_single_7n8_blosc.csv,/home/buendiagon/buendiagon/Universidad/QSTest/build/release/bin/groverLazy 24 14680064 --strategy blosc --chunk-states 32768 --cache-slots 8 --clevel 1 --nthreads 4,lossless,true,0,0,0,0,0,0,0
q24_grover_lazy_single_7n8_zfp,24,grover_lazy_single_7n8,grover_lazy,zfp,14680064,FixedPrecision,40,32768,8,4,0,3.001000,110.746000,14680064,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q24_grover_lazy_single_7n8_zfp.stdout.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q24_grover_lazy_single_7n8_zfp.stderr.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/profiles/q24_grover_lazy_single_7n8_zfp.csv,/home/buendiagon/buendiagon/Universidad/QSTest/build/release/bin/groverLazy 24 14680064 --strategy zfp --zfp-mode precision --zfp-precision 40 --zfp-chunk-states 32768 --zfp-cache-slots 8 --nthreads 4,lossy,false,3.3461335255116674e-11,3.3193887518911671e-11,5.7512647549420523e-11,1.4041173718375039e-14,8.4443563252989406e-12,8.1734619072904025e-12,14680064
q24_grover_lazy_multi_dense,24,grover_lazy_multi,grover_lazy,dense,"2097152,8388608,14680064",,,,,,0,0.000000,39.824000,8388608,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q24_grover_lazy_multi_dense.stdout.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q24_grover_lazy_multi_dense.stderr.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/profiles/q24_grover_lazy_multi_dense.csv,"/home/buendiagon/buendiagon/Universidad/QSTest/build/release/bin/groverLazy 24 2097152,8388608,14680064 --strategy dense",reference,true,0,0,0,0,0,0,0
q24_grover_lazy_multi_blosc,24,grover_lazy_multi,grover_lazy,blosc,"2097152,8388608,14680064",,,32768,8,4,0,1.000000,12.352000,8388608,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q24_grover_lazy_multi_blosc.stdout.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q24_grover_lazy_multi_blosc.stderr.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/profiles/q24_grover_lazy_multi_blosc.csv,"/home/buendiagon/buendiagon/Universidad/QSTest/build/release/bin/groverLazy 24 2097152,8388608,14680064 --strategy blosc --chunk-states 32768 --cache-slots 8 --clevel 1 --nthreads 4",lossless,true,0,0,0,0,0,0,0
q24_grover_lazy_multi_zfp,24,grover_lazy_multi,grover_lazy,zfp,"2097152,8388608,14680064",FixedPrecision,40,32768,8,4,0,3.001000,111.055000,14680064,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q24_grover_lazy_multi_zfp.stdout.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q24_grover_lazy_multi_zfp.stderr.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/profiles/q24_grover_lazy_multi_zfp.csv,"/home/buendiagon/buendiagon/Universidad/QSTest/build/release/bin/groverLazy 24 2097152,8388608,14680064 --strategy zfp --zfp-mode precision --zfp-precision 40 --zfp-chunk-states 32768 --zfp-cache-slots 8 --nthreads 4",lossy,false,1.6534892535685376e-11,1.5686112551561287e-11,5.0183861040877102e-11,1.2251919199100929e-14,1.7802426199864385e-13,5.3412829714716281e-13,2097280
q25_qft_pattern_dense,25,qft_pattern,qft,dense,,,,,,,0,6.002000,548.355000,18874368,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q25_qft_pattern_dense.stdout.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q25_qft_pattern_dense.stderr.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/profiles/q25_qft_pattern_dense.csv,/home/buendiagon/buendiagon/Universidad/QSTest/build/release/bin/qftG 25 --input-family pattern --strategy dense,reference,true,0,0,0,0,0,0,0
q25_qft_pattern_blosc,25,qft_pattern,qft,blosc,,,,32768,8,4,0,17.005000,133.438000,29360128,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q25_qft_pattern_blosc.stdout.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q25_qft_pattern_blosc.stderr.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/profiles/q25_qft_pattern_blosc.csv,/home/buendiagon/buendiagon/Universidad/QSTest/build/release/bin/qftG 25 --input-family pattern --strategy blosc --chunk-states 32768 --cache-slots 8 --clevel 1 --nthreads 4,lossless,true,0,0,0,0,0,0,0
q25_qft_pattern_zfp,25,qft_pattern,qft,zfp,,FixedPrecision,40,32768,8,4,0,30.008000,90.520000,18874368,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q25_qft_pattern_zfp.stdout.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q25_qft_pattern_zfp.stderr.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/profiles/q25_qft_pattern_zfp.csv,/home/buendiagon/buendiagon/Universidad/QSTest/build/release/bin/qftG 25 --input-family pattern --strategy zfp --zfp-mode precision --zfp-precision 40 --zfp-chunk-states 32768 --zfp-cache-slots 8 --nthreads 4,lossy,false,3.7857887661870836e-11,3.4901859180536121e-11,1.3339409701206802e-10,2.302828871276594e-14,1.9151513708237644e-11,4.8517634354539041e-11,14811136
q25_qft_high_entropy_dense,25,qft_high_entropy,qft,dense,,,,,,,0,10.004000,1028.430000,15874265,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q25_qft_high_entropy_dense.stdout.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q25_qft_high_entropy_dense.stderr.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/profiles/q25_qft_high_entropy_dense.csv,/home/buendiagon/buendiagon/Universidad/QSTest/build/release/bin/qftG 25 --input-family random-phase --strategy dense,reference,true,0,0,0,0,0,0,0
q25_qft_high_entropy_blosc,25,qft_high_entropy,qft,blosc,,,,32768,8,4,0,77.028000,1047.184000,9492600,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q25_qft_high_entropy_blosc.stdout.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q25_qft_high_entropy_blosc.stderr.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/profiles/q25_qft_high_entropy_blosc.csv,/home/buendiagon/buendiagon/Universidad/QSTest/build/release/bin/qftG 25 --input-family random-phase --strategy blosc --chunk-states 32768 --cache-slots 8 --clevel 1 --nthreads 4,lossless,true,0,0,0,0,0,0,0
q25_qft_high_entropy_zfp,25,qft_high_entropy,qft,zfp,,FixedPrecision,40,32768,8,4,0,783.276000,833.914000,22912587,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q25_qft_high_entropy_zfp.stdout.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q25_qft_high_entropy_zfp.stderr.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/profiles/q25_qft_high_entropy_zfp.csv,/home/buendiagon/buendiagon/Universidad/QSTest/build/release/bin/qftG 25 --input-family random-phase --strategy zfp --zfp-mode precision --zfp-precision 40 --zfp-chunk-states 32768 --zfp-cache-slots 8 --nthreads 4,lossy,false,3.0076427993369502e-11,2.6527359444554564e-11,3.4453451514756576e-10,5.9478196292397226e-14,1.1540382959516347e-14,1.5465406733028431e-13,16842753
q25_grover_single_n8_dense,25,grover_single_n8,grover,dense,4194304,,,,,,0,181.101000,516.734000,4194304,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q25_grover_single_n8_dense.stdout.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q25_grover_single_n8_dense.stderr.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/profiles/q25_grover_single_n8_dense.csv,/home/buendiagon/buendiagon/Universidad/QSTest/build/release/bin/grover 25 4194304 --strategy dense,reference,true,0,0,0,0,0,0,0
q25_grover_single_n8_blosc,25,grover_single_n8,grover,blosc,4194304,,,32768,8,4,0,661.187000,14.086000,4194304,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q25_grover_single_n8_blosc.stdout.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q25_grover_single_n8_blosc.stderr.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/profiles/q25_grover_single_n8_blosc.csv,/home/buendiagon/buendiagon/Universidad/QSTest/build/release/bin/grover 25 4194304 --strategy blosc --chunk-states 32768 --cache-slots 8 --clevel 1 --nthreads 4,lossless,true,0,0,0,0,0,0,0
q25_grover_single_n8_zfp,25,grover_single_n8,grover,zfp,4194304,FixedPrecision,40,32768,8,4,0,5793.881000,210.844000,4194304,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q25_grover_single_n8_zfp.stdout.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q25_grover_single_n8_zfp.stderr.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/profiles/q25_grover_single_n8_zfp.csv,/home/buendiagon/buendiagon/Universidad/QSTest/build/release/bin/grover 25 4194304 --strategy zfp --zfp-mode precision --zfp-precision 40 --zfp-chunk-states 32768 --zfp-cache-slots 8 --nthreads 4,lossy,false,3.2119469233405079e-09,3.0804585549049079e-09,4.0871812000764674e-09,7.0558436036429963e-13,1.8192065631694732e-09,1.819205563968751e-09,4194304
q25_grover_single_n2_dense,25,grover_single_n2,grover,dense,16777216,,,,,,0,260.176000,516.703000,16777216,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q25_grover_single_n2_dense.stdout.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q25_grover_single_n2_dense.stderr.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/profiles/q25_grover_single_n2_dense.csv,/home/buendiagon/buendiagon/Universidad/QSTest/build/release/bin/grover 25 16777216 --strategy dense,reference,true,0,0,0,0,0,0,0
q25_grover_single_n2_blosc,25,grover_single_n2,grover,blosc,16777216,,,32768,8,4,0,724.253000,14.125000,16777216,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q25_grover_single_n2_blosc.stdout.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q25_grover_single_n2_blosc.stderr.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/profiles/q25_grover_single_n2_blosc.csv,/home/buendiagon/buendiagon/Universidad/QSTest/build/release/bin/grover 25 16777216 --strategy blosc --chunk-states 32768 --cache-slots 8 --clevel 1 --nthreads 4,lossless,true,0,0,0,0,0,0,0
q25_grover_single_n2_zfp,25,grover_single_n2,grover,zfp,16777216,FixedPrecision,40,32768,8,4,0,5735.966000,210.766000,16777216,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q25_grover_single_n2_zfp.stdout.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q25_grover_single_n2_zfp.stderr.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/profiles/q25_grover_single_n2_zfp.csv,/home/buendiagon/buendiagon/Universidad/QSTest/build/release/bin/grover 25 16777216 --strategy zfp --zfp-mode precision --zfp-precision 40 --zfp-chunk-states 32768 --zfp-cache-slots 8 --nthreads 4,lossy,false,3.2119469233405079e-09,3.0804585549049079e-09,4.0871812005938201e-09,7.0558436045592251e-13,1.8192065631694732e-09,1.8192030104557944e-09,16777216
q25_grover_single_7n8_dense,25,grover_single_7n8,grover,dense,29360128,,,,,,0,183.098000,516.750000,29360128,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q25_grover_single_7n8_dense.stdout.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q25_grover_single_7n8_dense.stderr.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/profiles/q25_grover_single_7n8_dense.csv,/home/buendiagon/buendiagon/Universidad/QSTest/build/release/bin/grover 25 29360128 --strategy dense,reference,true,0,0,0,0,0,0,0
q25_grover_single_7n8_blosc,25,grover_single_7n8,grover,blosc,29360128,,,32768,8,4,0,669.189000,14.070000,29360128,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q25_grover_single_7n8_blosc.stdout.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q25_grover_single_7n8_blosc.stderr.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/profiles/q25_grover_single_7n8_blosc.csv,/home/buendiagon/buendiagon/Universidad/QSTest/build/release/bin/grover 25 29360128 --strategy blosc --chunk-states 32768 --cache-slots 8 --clevel 1 --nthreads 4,lossless,true,0,0,0,0,0,0,0
q25_grover_single_7n8_zfp,25,grover_single_7n8,grover,zfp,29360128,FixedPrecision,40,32768,8,4,0,5834.975000,210.770000,29360128,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q25_grover_single_7n8_zfp.stdout.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q25_grover_single_7n8_zfp.stderr.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/profiles/q25_grover_single_7n8_zfp.csv,/home/buendiagon/buendiagon/Universidad/QSTest/build/release/bin/grover 25 29360128 --strategy zfp --zfp-mode precision --zfp-precision 40 --zfp-chunk-states 32768 --zfp-cache-slots 8 --nthreads 4,lossy,false,3.2119469233405079e-09,3.0804585549049079e-09,4.0871812000580792e-09,7.0558436036574609e-13,1.8192065631694732e-09,1.8192003459205353e-09,29360128
q25_grover_multi_dense,25,grover_multi,grover,dense,"4194304,16777216,29360128",,,,,,0,106.055000,516.844000,16777216,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q25_grover_multi_dense.stdout.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q25_grover_multi_dense.stderr.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/profiles/q25_grover_multi_dense.csv,"/home/buendiagon/buendiagon/Universidad/QSTest/build/release/bin/grover 25 4194304,16777216,29360128 --strategy dense",reference,true,0,0,0,0,0,0,0
q25_grover_multi_blosc,25,grover_multi,grover,blosc,"4194304,16777216,29360128",,,32768,8,4,0,383.112000,14.277000,29360128,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q25_grover_multi_blosc.stdout.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q25_grover_multi_blosc.stderr.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/profiles/q25_grover_multi_blosc.csv,"/home/buendiagon/buendiagon/Universidad/QSTest/build/release/bin/grover 25 4194304,16777216,29360128 --strategy blosc --chunk-states 32768 --cache-slots 8 --clevel 1 --nthreads 4",lossless,true,0,0,0,0,0,0,0
q25_grover_multi_zfp,25,grover_multi,grover,zfp,"4194304,16777216,29360128",FixedPrecision,40,32768,8,4,0,3304.048000,211.332000,29360128,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q25_grover_multi_zfp.stdout.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q25_grover_multi_zfp.stderr.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/profiles/q25_grover_multi_zfp.csv,"/home/buendiagon/buendiagon/Universidad/QSTest/build/release/bin/grover 25 4194304,16777216,29360128 --strategy zfp --zfp-mode precision --zfp-precision 40 --zfp-chunk-states 32768 --zfp-cache-slots 8 --nthreads 4",lossy,false,1.6904185346913543e-09,1.6073045117082074e-09,3.4484416248968082e-09,5.9531651769780782e-13,6.0452404193611642e-10,1.4825136673835004e-09,4194304
q25_grover_lazy_single_n8_dense,25,grover_lazy_single_n8,grover_lazy,dense,4194304,,,,,,0,1.000000,1028.805000,4194304,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q25_grover_lazy_single_n8_dense.stdout.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q25_grover_lazy_single_n8_dense.stderr.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/profiles/q25_grover_lazy_single_n8_dense.csv,/home/buendiagon/buendiagon/Universidad/QSTest/build/release/bin/groverLazy 25 4194304 --strategy dense,reference,true,0,0,0,0,0,0,0
q25_grover_lazy_single_n8_blosc,25,grover_lazy_single_n8,grover_lazy,blosc,4194304,,,32768,8,4,0,3.001000,13.621000,4194304,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q25_grover_lazy_single_n8_blosc.stdout.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q25_grover_lazy_single_n8_blosc.stderr.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/profiles/q25_grover_lazy_single_n8_blosc.csv,/home/buendiagon/buendiagon/Universidad/QSTest/build/release/bin/groverLazy 25 4194304 --strategy blosc --chunk-states 32768 --cache-slots 8 --clevel 1 --nthreads 4,lossless,true,0,0,0,0,0,0,0
q25_grover_lazy_single_n8_zfp,25,grover_lazy_single_n8,grover_lazy,zfp,4194304,FixedPrecision,40,32768,8,4,0,7.002000,211.316000,4194304,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q25_grover_lazy_single_n8_zfp.stdout.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q25_grover_lazy_single_n8_zfp.stderr.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/profiles/q25_grover_lazy_single_n8_zfp.csv,/home/buendiagon/buendiagon/Universidad/QSTest/build/release/bin/groverLazy 25 4194304 --strategy zfp --zfp-mode precision --zfp-precision 40 --zfp-chunk-states 32768 --zfp-cache-slots 8 --nthreads 4,lossy,false,7.5057706324331328e-12,7.505770509511567e-12,2.4041750491158862e-11,4.1504113255426875e-15,3.0109248427834245e-13,3.0109248427834245e-13,4194689
q25_grover_lazy_single_n2_dense,25,grover_lazy_single_n2,grover_lazy,dense,16777216,,,,,,0,1.000000,1028.773000,16777216,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q25_grover_lazy_single_n2_dense.stdout.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q25_grover_lazy_single_n2_dense.stderr.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/profiles/q25_grover_lazy_single_n2_dense.csv,/home/buendiagon/buendiagon/Universidad/QSTest/build/release/bin/groverLazy 25 16777216 --strategy dense,reference,true,0,0,0,0,0,0,0
q25_grover_lazy_single_n2_blosc,25,grover_lazy_single_n2,grover_lazy,blosc,16777216,,,32768,8,4,0,3.001000,13.551000,16777216,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q25_grover_lazy_single_n2_blosc.stdout.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q25_grover_lazy_single_n2_blosc.stderr.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/profiles/q25_grover_lazy_single_n2_blosc.csv,/home/buendiagon/buendiagon/Universidad/QSTest/build/release/bin/groverLazy 25 16777216 --strategy blosc --chunk-states 32768 --cache-slots 8 --clevel 1 --nthreads 4,lossless,true,0,0,0,0,0,0,0
q25_grover_lazy_single_n2_zfp,25,grover_lazy_single_n2,grover_lazy,zfp,16777216,FixedPrecision,40,32768,8,4,0,6.002000,210.812000,16777216,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q25_grover_lazy_single_n2_zfp.stdout.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q25_grover_lazy_single_n2_zfp.stderr.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/profiles/q25_grover_lazy_single_n2_zfp.csv,/home/buendiagon/buendiagon/Universidad/QSTest/build/release/bin/groverLazy 25 16777216 --strategy zfp --zfp-mode precision --zfp-precision 40 --zfp-chunk-states 32768 --zfp-cache-slots 8 --nthreads 4,lossy,false,7.5057706324331328e-12,7.505770509511567e-12,2.4041750494156212e-11,4.150411326073721e-15,3.0109248427834245e-13,3.0109248427834245e-13,16777601
q25_grover_lazy_single_7n8_dense,25,grover_lazy_single_7n8,grover_lazy,dense,29360128,,,,,,0,1.000000,1028.797000,29360128,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q25_grover_lazy_single_7n8_dense.stdout.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q25_grover_lazy_single_7n8_dense.stderr.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/profiles/q25_grover_lazy_single_7n8_dense.csv,/home/buendiagon/buendiagon/Universidad/QSTest/build/release/bin/groverLazy 25 29360128 --strategy dense,reference,true,0,0,0,0,0,0,0
q25_grover_lazy_single_7n8_blosc,25,grover_lazy_single_7n8,grover_lazy,blosc,29360128,,,32768,8,4,0,3.001000,13.586000,29360128,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q25_grover_lazy_single_7n8_blosc.stdout.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q25_grover_lazy_single_7n8_blosc.stderr.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/profiles/q25_grover_lazy_single_7n8_blosc.csv,/home/buendiagon/buendiagon/Universidad/QSTest/build/release/bin/groverLazy 25 29360128 --strategy blosc --chunk-states 32768 --cache-slots 8 --clevel 1 --nthreads 4,lossless,true,0,0,0,0,0,0,0
q25_grover_lazy_single_7n8_zfp,25,grover_lazy_single_7n8,grover_lazy,zfp,29360128,FixedPrecision,40,32768,8,4,0,6.002000,210.828000,29360128,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q25_grover_lazy_single_7n8_zfp.stdout.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q25_grover_lazy_single_7n8_zfp.stderr.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/profiles/q25_grover_lazy_single_7n8_zfp.csv,/home/buendiagon/buendiagon/Universidad/QSTest/build/release/bin/groverLazy 25 29360128 --strategy zfp --zfp-mode precision --zfp-precision 40 --zfp-chunk-states 32768 --zfp-cache-slots 8 --nthreads 4,lossy,false,7.5057706324331328e-12,7.505770509511567e-12,2.4041750489728017e-11,4.1504113253228564e-15,3.0109248427834245e-13,3.0109248427834245e-13,29360513
q25_grover_lazy_multi_dense,25,grover_lazy_multi,grover_lazy,dense,"4194304,16777216,29360128",,,,,,0,1.000000,1028.938000,29360128,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q25_grover_lazy_multi_dense.stdout.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q25_grover_lazy_multi_dense.stderr.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/profiles/q25_grover_lazy_multi_dense.csv,"/home/buendiagon/buendiagon/Universidad/QSTest/build/release/bin/groverLazy 25 4194304,16777216,29360128 --strategy dense",reference,true,0,0,0,0,0,0,0
q25_grover_lazy_multi_blosc,25,grover_lazy_multi,grover_lazy,blosc,"4194304,16777216,29360128",,,32768,8,4,0,3.001000,13.758000,29360128,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q25_grover_lazy_multi_blosc.stdout.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/logs/q25_grover_lazy_multi_blosc.stderr.log,/home/buendiagon/buendiagon/Universidad/QSTest/results/thesis_experiments/manual-run/profiles/q25_grover_lazy_multi_blosc.csv,"/home/buendiagon/buendiagon/Universidad/QSTest/build/release/bin/groverLazy 25 4194304,16777216,29360128 --strategy blosc --chunk-states 32768 --cache-slots 8 --clevel 1 --nthreads 4",lossless,true,0,0,0,0,0,0,0
